prompt_index,image_path,pickscore_score
127,../HiDream-I1/output/full/image_505.png,20.971193
127,../HiDream-I1/output/full/image_506.png,21.00125
127,../HiDream-I1/output/full/image_507.png,21.27149
127,../HiDream-I1/output/full/image_508.png,21.23625
128,../HiDream-I1/output/full/image_509.png,21.795713
128,../HiDream-I1/output/full/image_510.png,22.713535
128,../HiDream-I1/output/full/image_511.png,22.428864
128,../HiDream-I1/output/full/image_512.png,22.574053
129,../HiDream-I1/output/full/image_513.png,20.164919
129,../HiDream-I1/output/full/image_514.png,19.503315
129,../HiDream-I1/output/full/image_515.png,21.537775
129,../HiDream-I1/output/full/image_516.png,21.190487
130,../HiDream-I1/output/full/image_517.png,21.629118
130,../HiDream-I1/output/full/image_518.png,21.145895
130,../HiDream-I1/output/full/image_519.png,21.296719
130,../HiDream-I1/output/full/image_520.png,21.127924
131,../HiDream-I1/output/full/image_521.png,22.424461
131,../HiDream-I1/output/full/image_522.png,21.992092
131,../HiDream-I1/output/full/image_523.png,22.664408
131,../HiDream-I1/output/full/image_524.png,21.960249
132,../HiDream-I1/output/full/image_525.png,20.95914
132,../HiDream-I1/output/full/image_526.png,20.439142
132,../HiDream-I1/output/full/image_527.png,20.941944
132,../HiDream-I1/output/full/image_528.png,21.049334
133,../HiDream-I1/output/full/image_529.png,22.507854
133,../HiDream-I1/output/full/image_530.png,22.036179
133,../HiDream-I1/output/full/image_531.png,22.721676
133,../HiDream-I1/output/full/image_532.png,22.171007
134,../HiDream-I1/output/full/image_533.png,23.450113
134,../HiDream-I1/output/full/image_534.png,22.960897
134,../HiDream-I1/output/full/image_535.png,23.346924
134,../HiDream-I1/output/full/image_536.png,23.507206
135,../HiDream-I1/output/full/image_537.png,24.618269
135,../HiDream-I1/output/full/image_538.png,24.609804
135,../HiDream-I1/output/full/image_539.png,24.722023
135,../HiDream-I1/output/full/image_540.png,24.67938
136,../HiDream-I1/output/full/image_541.png,19.619217
136,../HiDream-I1/output/full/image_542.png,20.093899
136,../HiDream-I1/output/full/image_543.png,19.680576
136,../HiDream-I1/output/full/image_544.png,19.587234
137,../HiDream-I1/output/full/image_545.png,21.549938
137,../HiDream-I1/output/full/image_546.png,22.413155
137,../HiDream-I1/output/full/image_547.png,21.985376
137,../HiDream-I1/output/full/image_548.png,22.564808
138,../HiDream-I1/output/full/image_549.png,24.831371
138,../HiDream-I1/output/full/image_550.png,25.556528
138,../HiDream-I1/output/full/image_551.png,24.211187
138,../HiDream-I1/output/full/image_552.png,25.144
139,../HiDream-I1/output/full/image_553.png,21.013247
139,../HiDream-I1/output/full/image_554.png,21.218142
139,../HiDream-I1/output/full/image_555.png,21.208315
139,../HiDream-I1/output/full/image_556.png,21.145964
140,../HiDream-I1/output/full/image_557.png,23.876143
140,../HiDream-I1/output/full/image_558.png,23.754284
140,../HiDream-I1/output/full/image_559.png,23.443254
140,../HiDream-I1/output/full/image_560.png,23.41009
141,../HiDream-I1/output/full/image_561.png,21.475145
141,../HiDream-I1/output/full/image_562.png,21.935802
141,../HiDream-I1/output/full/image_563.png,21.539627
141,../HiDream-I1/output/full/image_564.png,21.035978
142,../HiDream-I1/output/full/image_565.png,22.19827
142,../HiDream-I1/output/full/image_566.png,22.128317
142,../HiDream-I1/output/full/image_567.png,22.432957
142,../HiDream-I1/output/full/image_568.png,21.990942
143,../HiDream-I1/output/full/image_569.png,23.244066
143,../HiDream-I1/output/full/image_570.png,23.670341
143,../HiDream-I1/output/full/image_571.png,23.948313
143,../HiDream-I1/output/full/image_572.png,22.606617
144,../HiDream-I1/output/full/image_573.png,21.480951
144,../HiDream-I1/output/full/image_574.png,21.41181
144,../HiDream-I1/output/full/image_575.png,21.352926
144,../HiDream-I1/output/full/image_576.png,21.427984
145,../HiDream-I1/output/full/image_577.png,22.863325
145,../HiDream-I1/output/full/image_578.png,23.212168
145,../HiDream-I1/output/full/image_579.png,23.467426
145,../HiDream-I1/output/full/image_580.png,23.081837
146,../HiDream-I1/output/full/image_581.png,22.606989
146,../HiDream-I1/output/full/image_582.png,22.535015
146,../HiDream-I1/output/full/image_583.png,22.89566
146,../HiDream-I1/output/full/image_584.png,23.675125
147,../HiDream-I1/output/full/image_585.png,22.87412
147,../HiDream-I1/output/full/image_586.png,22.801062
147,../HiDream-I1/output/full/image_587.png,22.560007
147,../HiDream-I1/output/full/image_588.png,22.613155
148,../HiDream-I1/output/full/image_589.png,22.398178
148,../HiDream-I1/output/full/image_590.png,21.994085
148,../HiDream-I1/output/full/image_591.png,22.250484
148,../HiDream-I1/output/full/image_592.png,22.126572
149,../HiDream-I1/output/full/image_593.png,23.410593
149,../HiDream-I1/output/full/image_594.png,24.825214
149,../HiDream-I1/output/full/image_595.png,24.61168
149,../HiDream-I1/output/full/image_596.png,24.822998
150,../HiDream-I1/output/full/image_597.png,23.491205
150,../HiDream-I1/output/full/image_598.png,23.13991
150,../HiDream-I1/output/full/image_599.png,23.71235
150,../HiDream-I1/output/full/image_600.png,23.821486
151,../HiDream-I1/output/full/image_601.png,21.383692
151,../HiDream-I1/output/full/image_602.png,21.075613
151,../HiDream-I1/output/full/image_603.png,21.166008
151,../HiDream-I1/output/full/image_604.png,21.29684
152,../HiDream-I1/output/full/image_605.png,24.804213
152,../HiDream-I1/output/full/image_606.png,24.275187
152,../HiDream-I1/output/full/image_607.png,24.70847
152,../HiDream-I1/output/full/image_608.png,24.666285
153,../HiDream-I1/output/full/image_609.png,21.022552
153,../HiDream-I1/output/full/image_610.png,20.854729
153,../HiDream-I1/output/full/image_611.png,21.055128
153,../HiDream-I1/output/full/image_612.png,20.944801
154,../HiDream-I1/output/full/image_613.png,21.06731
154,../HiDream-I1/output/full/image_614.png,20.93745
154,../HiDream-I1/output/full/image_615.png,21.153355
154,../HiDream-I1/output/full/image_616.png,21.160545
155,../HiDream-I1/output/full/image_617.png,21.531027
155,../HiDream-I1/output/full/image_618.png,21.98402
155,../HiDream-I1/output/full/image_619.png,21.452896
155,../HiDream-I1/output/full/image_620.png,21.543184
156,../HiDream-I1/output/full/image_621.png,21.24514
156,../HiDream-I1/output/full/image_622.png,21.395477
156,../HiDream-I1/output/full/image_623.png,21.222834
156,../HiDream-I1/output/full/image_624.png,21.143116
157,../HiDream-I1/output/full/image_625.png,21.383694
157,../HiDream-I1/output/full/image_626.png,21.57958
157,../HiDream-I1/output/full/image_627.png,21.392662
157,../HiDream-I1/output/full/image_628.png,22.412992
158,../HiDream-I1/output/full/image_629.png,21.242754
158,../HiDream-I1/output/full/image_630.png,22.023249
158,../HiDream-I1/output/full/image_631.png,21.577951
158,../HiDream-I1/output/full/image_632.png,20.643784
159,../HiDream-I1/output/full/image_633.png,21.948997
159,../HiDream-I1/output/full/image_634.png,21.774927
159,../HiDream-I1/output/full/image_635.png,21.681438
159,../HiDream-I1/output/full/image_636.png,21.95979
160,../HiDream-I1/output/full/image_637.png,22.615356
160,../HiDream-I1/output/full/image_638.png,22.423458
160,../HiDream-I1/output/full/image_639.png,22.494944
160,../HiDream-I1/output/full/image_640.png,22.69783
161,../HiDream-I1/output/full/image_641.png,22.041153
161,../HiDream-I1/output/full/image_642.png,21.945456
161,../HiDream-I1/output/full/image_643.png,21.927849
161,../HiDream-I1/output/full/image_644.png,22.62629
162,../HiDream-I1/output/full/image_645.png,20.451942
162,../HiDream-I1/output/full/image_646.png,20.302423
162,../HiDream-I1/output/full/image_647.png,20.509764
162,../HiDream-I1/output/full/image_648.png,20.215435
163,../HiDream-I1/output/full/image_649.png,22.84842
163,../HiDream-I1/output/full/image_650.png,22.675543
163,../HiDream-I1/output/full/image_651.png,22.81234
163,../HiDream-I1/output/full/image_652.png,22.67555
164,../HiDream-I1/output/full/image_653.png,21.88194
164,../HiDream-I1/output/full/image_654.png,21.464132
164,../HiDream-I1/output/full/image_655.png,21.585148
164,../HiDream-I1/output/full/image_656.png,21.973541
165,../HiDream-I1/output/full/image_657.png,20.966093
165,../HiDream-I1/output/full/image_658.png,21.164946
165,../HiDream-I1/output/full/image_659.png,21.155203
165,../HiDream-I1/output/full/image_660.png,21.010197
166,../HiDream-I1/output/full/image_661.png,23.02319
166,../HiDream-I1/output/full/image_662.png,22.914896
166,../HiDream-I1/output/full/image_663.png,23.330526
166,../HiDream-I1/output/full/image_664.png,23.413448
167,../HiDream-I1/output/full/image_665.png,21.560694
167,../HiDream-I1/output/full/image_666.png,21.345482
167,../HiDream-I1/output/full/image_667.png,21.827168
167,../HiDream-I1/output/full/image_668.png,21.519249
168,../HiDream-I1/output/full/image_669.png,23.495918
168,../HiDream-I1/output/full/image_670.png,23.011553
168,../HiDream-I1/output/full/image_671.png,23.792479
168,../HiDream-I1/output/full/image_672.png,23.418745
169,../HiDream-I1/output/full/image_673.png,23.463562
169,../HiDream-I1/output/full/image_674.png,22.354568
169,../HiDream-I1/output/full/image_675.png,23.837858
169,../HiDream-I1/output/full/image_676.png,23.613031
170,../HiDream-I1/output/full/image_677.png,22.799969
170,../HiDream-I1/output/full/image_678.png,22.773684
170,../HiDream-I1/output/full/image_679.png,22.412916
170,../HiDream-I1/output/full/image_680.png,22.831043
171,../HiDream-I1/output/full/image_681.png,21.067423
171,../HiDream-I1/output/full/image_682.png,20.152426
171,../HiDream-I1/output/full/image_683.png,20.612053
171,../HiDream-I1/output/full/image_684.png,20.855404
172,../HiDream-I1/output/full/image_685.png,21.345078
172,../HiDream-I1/output/full/image_686.png,21.424572
172,../HiDream-I1/output/full/image_687.png,22.42369
172,../HiDream-I1/output/full/image_688.png,20.885626
173,../HiDream-I1/output/full/image_689.png,22.4616
173,../HiDream-I1/output/full/image_690.png,22.752974
173,../HiDream-I1/output/full/image_691.png,22.601969
173,../HiDream-I1/output/full/image_692.png,22.608358
174,../HiDream-I1/output/full/image_693.png,24.4333
174,../HiDream-I1/output/full/image_694.png,23.472689
174,../HiDream-I1/output/full/image_695.png,23.170849
174,../HiDream-I1/output/full/image_696.png,23.655159
175,../HiDream-I1/output/full/image_697.png,21.6559
175,../HiDream-I1/output/full/image_698.png,21.806332
175,../HiDream-I1/output/full/image_699.png,21.577404
175,../HiDream-I1/output/full/image_700.png,21.509754
176,../HiDream-I1/output/full/image_701.png,23.06589
176,../HiDream-I1/output/full/image_702.png,23.703259
176,../HiDream-I1/output/full/image_703.png,23.836699
176,../HiDream-I1/output/full/image_704.png,24.037504
177,../HiDream-I1/output/full/image_705.png,22.85078
177,../HiDream-I1/output/full/image_706.png,22.585226
177,../HiDream-I1/output/full/image_707.png,22.29577
177,../HiDream-I1/output/full/image_708.png,23.76723
178,../HiDream-I1/output/full/image_709.png,21.797058
178,../HiDream-I1/output/full/image_710.png,22.041187
178,../HiDream-I1/output/full/image_711.png,21.93651
178,../HiDream-I1/output/full/image_712.png,21.814137
179,../HiDream-I1/output/full/image_713.png,23.296255
179,../HiDream-I1/output/full/image_714.png,23.16097
179,../HiDream-I1/output/full/image_715.png,23.046167
179,../HiDream-I1/output/full/image_716.png,22.981802
180,../HiDream-I1/output/full/image_717.png,21.81603
180,../HiDream-I1/output/full/image_718.png,22.24334
180,../HiDream-I1/output/full/image_719.png,21.819006
180,../HiDream-I1/output/full/image_720.png,21.466425
181,../HiDream-I1/output/full/image_721.png,21.310032
181,../HiDream-I1/output/full/image_722.png,21.707693
181,../HiDream-I1/output/full/image_723.png,21.648611
181,../HiDream-I1/output/full/image_724.png,21.194618
182,../HiDream-I1/output/full/image_725.png,21.421112
182,../HiDream-I1/output/full/image_726.png,19.470219
182,../HiDream-I1/output/full/image_727.png,20.566708
182,../HiDream-I1/output/full/image_728.png,20.48833
183,../HiDream-I1/output/full/image_729.png,21.888626
183,../HiDream-I1/output/full/image_730.png,22.432344
183,../HiDream-I1/output/full/image_731.png,21.563
183,../HiDream-I1/output/full/image_732.png,21.663921
184,../HiDream-I1/output/full/image_733.png,20.149359
184,../HiDream-I1/output/full/image_734.png,20.482067
184,../HiDream-I1/output/full/image_735.png,20.637146
184,../HiDream-I1/output/full/image_736.png,20.6097
185,../HiDream-I1/output/full/image_737.png,23.82875
185,../HiDream-I1/output/full/image_738.png,23.76978
185,../HiDream-I1/output/full/image_739.png,24.099289
185,../HiDream-I1/output/full/image_740.png,23.842941
186,../HiDream-I1/output/full/image_741.png,20.599194
186,../HiDream-I1/output/full/image_742.png,21.87759
186,../HiDream-I1/output/full/image_743.png,20.73725
186,../HiDream-I1/output/full/image_744.png,20.805975
187,../HiDream-I1/output/full/image_745.png,23.06869
187,../HiDream-I1/output/full/image_746.png,23.058516
187,../HiDream-I1/output/full/image_747.png,22.657019
187,../HiDream-I1/output/full/image_748.png,23.191069
188,../HiDream-I1/output/full/image_749.png,23.311228
188,../HiDream-I1/output/full/image_750.png,23.070478
188,../HiDream-I1/output/full/image_751.png,22.807436
188,../HiDream-I1/output/full/image_752.png,23.068644
189,../HiDream-I1/output/full/image_753.png,25.784468
189,../HiDream-I1/output/full/image_754.png,25.762352
189,../HiDream-I1/output/full/image_755.png,26.878971
189,../HiDream-I1/output/full/image_756.png,25.038277
190,../HiDream-I1/output/full/image_757.png,23.094198
190,../HiDream-I1/output/full/image_758.png,22.29649
190,../HiDream-I1/output/full/image_759.png,22.58256
190,../HiDream-I1/output/full/image_760.png,23.147385
191,../HiDream-I1/output/full/image_761.png,23.240747
191,../HiDream-I1/output/full/image_762.png,23.134445
191,../HiDream-I1/output/full/image_763.png,23.441456
191,../HiDream-I1/output/full/image_764.png,22.90604
192,../HiDream-I1/output/full/image_765.png,22.185751
192,../HiDream-I1/output/full/image_766.png,21.94457
192,../HiDream-I1/output/full/image_767.png,22.326523
192,../HiDream-I1/output/full/image_768.png,22.020998
193,../HiDream-I1/output/full/image_769.png,21.399942
193,../HiDream-I1/output/full/image_770.png,22.768366
193,../HiDream-I1/output/full/image_771.png,21.43165
193,../HiDream-I1/output/full/image_772.png,22.144382
194,../HiDream-I1/output/full/image_773.png,22.496191
194,../HiDream-I1/output/full/image_774.png,22.5869
194,../HiDream-I1/output/full/image_775.png,22.781355
194,../HiDream-I1/output/full/image_776.png,22.443115
195,../HiDream-I1/output/full/image_777.png,24.616072
195,../HiDream-I1/output/full/image_778.png,22.885502
195,../HiDream-I1/output/full/image_779.png,23.13156
195,../HiDream-I1/output/full/image_780.png,24.266516
196,../HiDream-I1/output/full/image_781.png,22.613642
196,../HiDream-I1/output/full/image_782.png,22.989187
196,../HiDream-I1/output/full/image_783.png,22.771513
196,../HiDream-I1/output/full/image_784.png,22.68037
197,../HiDream-I1/output/full/image_785.png,21.860603
197,../HiDream-I1/output/full/image_786.png,21.947168
197,../HiDream-I1/output/full/image_787.png,22.036186
197,../HiDream-I1/output/full/image_788.png,22.002768
198,../HiDream-I1/output/full/image_789.png,23.195736
198,../HiDream-I1/output/full/image_790.png,23.92713
198,../HiDream-I1/output/full/image_791.png,24.128048
198,../HiDream-I1/output/full/image_792.png,23.307362
199,../HiDream-I1/output/full/image_793.png,23.51008
199,../HiDream-I1/output/full/image_794.png,23.865585
199,../HiDream-I1/output/full/image_795.png,23.547163
199,../HiDream-I1/output/full/image_796.png,23.319874
200,../HiDream-I1/output/full/image_797.png,21.542362
200,../HiDream-I1/output/full/image_798.png,22.230873
200,../HiDream-I1/output/full/image_799.png,21.560652
200,../HiDream-I1/output/full/image_800.png,21.521513
201,../HiDream-I1/output/full/image_801.png,21.864424
201,../HiDream-I1/output/full/image_802.png,21.610075
201,../HiDream-I1/output/full/image_803.png,22.05662
201,../HiDream-I1/output/full/image_804.png,21.51679
202,../HiDream-I1/output/full/image_805.png,21.32097
202,../HiDream-I1/output/full/image_806.png,21.201063
202,../HiDream-I1/output/full/image_807.png,21.443535
202,../HiDream-I1/output/full/image_808.png,21.003763
203,../HiDream-I1/output/full/image_809.png,22.09749
203,../HiDream-I1/output/full/image_810.png,22.045685
203,../HiDream-I1/output/full/image_811.png,22.072985
203,../HiDream-I1/output/full/image_812.png,22.104906
204,../HiDream-I1/output/full/image_813.png,23.372507
204,../HiDream-I1/output/full/image_814.png,22.911713
204,../HiDream-I1/output/full/image_815.png,23.02738
204,../HiDream-I1/output/full/image_816.png,23.52218
205,../HiDream-I1/output/full/image_817.png,23.83202
205,../HiDream-I1/output/full/image_818.png,23.25727
205,../HiDream-I1/output/full/image_819.png,22.990967
205,../HiDream-I1/output/full/image_820.png,22.955324
206,../HiDream-I1/output/full/image_821.png,23.712788
206,../HiDream-I1/output/full/image_822.png,23.662373
206,../HiDream-I1/output/full/image_823.png,24.080929
206,../HiDream-I1/output/full/image_824.png,24.36337
207,../HiDream-I1/output/full/image_825.png,25.670893
207,../HiDream-I1/output/full/image_826.png,25.539732
207,../HiDream-I1/output/full/image_827.png,25.989319
207,../HiDream-I1/output/full/image_828.png,26.116909
208,../HiDream-I1/output/full/image_829.png,21.367954
208,../HiDream-I1/output/full/image_830.png,21.921444
208,../HiDream-I1/output/full/image_831.png,21.932976
208,../HiDream-I1/output/full/image_832.png,22.037392
209,../HiDream-I1/output/full/image_833.png,24.463501
209,../HiDream-I1/output/full/image_834.png,23.958801
209,../HiDream-I1/output/full/image_835.png,24.025118
209,../HiDream-I1/output/full/image_836.png,24.521488
210,../HiDream-I1/output/full/image_837.png,22.09479
210,../HiDream-I1/output/full/image_838.png,22.397093
210,../HiDream-I1/output/full/image_839.png,22.379963
210,../HiDream-I1/output/full/image_840.png,22.513876
211,../HiDream-I1/output/full/image_841.png,20.701574
211,../HiDream-I1/output/full/image_842.png,21.511444
211,../HiDream-I1/output/full/image_843.png,21.225847
211,../HiDream-I1/output/full/image_844.png,20.999071
212,../HiDream-I1/output/full/image_845.png,20.832563
212,../HiDream-I1/output/full/image_846.png,20.578018
212,../HiDream-I1/output/full/image_847.png,20.300741
212,../HiDream-I1/output/full/image_848.png,20.61806
213,../HiDream-I1/output/full/image_849.png,22.483614
213,../HiDream-I1/output/full/image_850.png,22.726189
213,../HiDream-I1/output/full/image_851.png,22.559357
213,../HiDream-I1/output/full/image_852.png,22.331451
214,../HiDream-I1/output/full/image_853.png,22.64735
214,../HiDream-I1/output/full/image_854.png,23.476452
214,../HiDream-I1/output/full/image_855.png,23.240519
214,../HiDream-I1/output/full/image_856.png,22.627762
215,../HiDream-I1/output/full/image_857.png,20.558466
215,../HiDream-I1/output/full/image_858.png,19.854792
215,../HiDream-I1/output/full/image_859.png,20.95684
215,../HiDream-I1/output/full/image_860.png,20.433224
216,../HiDream-I1/output/full/image_861.png,20.662178
216,../HiDream-I1/output/full/image_862.png,20.748354
216,../HiDream-I1/output/full/image_863.png,20.78487
216,../HiDream-I1/output/full/image_864.png,20.60984
217,../HiDream-I1/output/full/image_865.png,22.657623
217,../HiDream-I1/output/full/image_866.png,22.499462
217,../HiDream-I1/output/full/image_867.png,22.916447
217,../HiDream-I1/output/full/image_868.png,23.031822
218,../HiDream-I1/output/full/image_869.png,22.851482
218,../HiDream-I1/output/full/image_870.png,22.77997
218,../HiDream-I1/output/full/image_871.png,23.626766
218,../HiDream-I1/output/full/image_872.png,22.718874
219,../HiDream-I1/output/full/image_873.png,21.732706
219,../HiDream-I1/output/full/image_874.png,21.704288
219,../HiDream-I1/output/full/image_875.png,22.169035
219,../HiDream-I1/output/full/image_876.png,21.941525
220,../HiDream-I1/output/full/image_877.png,22.49452
220,../HiDream-I1/output/full/image_878.png,22.920685
220,../HiDream-I1/output/full/image_879.png,22.734537
220,../HiDream-I1/output/full/image_880.png,22.41104
221,../HiDream-I1/output/full/image_881.png,21.881903
221,../HiDream-I1/output/full/image_882.png,21.116003
221,../HiDream-I1/output/full/image_883.png,21.752386
221,../HiDream-I1/output/full/image_884.png,21.749996
222,../HiDream-I1/output/full/image_885.png,21.76347
222,../HiDream-I1/output/full/image_886.png,21.436562
222,../HiDream-I1/output/full/image_887.png,21.252766
222,../HiDream-I1/output/full/image_888.png,21.377565
223,../HiDream-I1/output/full/image_889.png,21.145094
223,../HiDream-I1/output/full/image_890.png,21.57286
223,../HiDream-I1/output/full/image_891.png,20.878157
223,../HiDream-I1/output/full/image_892.png,21.160284
224,../HiDream-I1/output/full/image_893.png,23.817223
224,../HiDream-I1/output/full/image_894.png,23.647623
224,../HiDream-I1/output/full/image_895.png,23.881788
224,../HiDream-I1/output/full/image_896.png,23.841337
225,../HiDream-I1/output/full/image_897.png,21.347134
225,../HiDream-I1/output/full/image_898.png,21.22643
225,../HiDream-I1/output/full/image_899.png,21.234533
225,../HiDream-I1/output/full/image_900.png,21.097614
226,../HiDream-I1/output/full/image_901.png,21.089706
226,../HiDream-I1/output/full/image_902.png,21.247261
226,../HiDream-I1/output/full/image_903.png,21.408072
226,../HiDream-I1/output/full/image_904.png,21.23506
227,../HiDream-I1/output/full/image_905.png,22.16227
227,../HiDream-I1/output/full/image_906.png,22.43474
227,../HiDream-I1/output/full/image_907.png,22.207794
227,../HiDream-I1/output/full/image_908.png,22.76211
228,../HiDream-I1/output/full/image_909.png,23.723658
228,../HiDream-I1/output/full/image_910.png,24.41164
228,../HiDream-I1/output/full/image_911.png,23.330896
228,../HiDream-I1/output/full/image_912.png,23.210936
229,../HiDream-I1/output/full/image_913.png,22.730417
229,../HiDream-I1/output/full/image_914.png,22.584297
229,../HiDream-I1/output/full/image_915.png,22.165997
229,../HiDream-I1/output/full/image_916.png,22.6778
230,../HiDream-I1/output/full/image_917.png,21.685486
230,../HiDream-I1/output/full/image_918.png,21.68969
230,../HiDream-I1/output/full/image_919.png,21.197824
230,../HiDream-I1/output/full/image_920.png,21.661812
231,../HiDream-I1/output/full/image_921.png,20.367619
231,../HiDream-I1/output/full/image_922.png,20.416893
231,../HiDream-I1/output/full/image_923.png,20.649578
231,../HiDream-I1/output/full/image_924.png,20.529043
232,../HiDream-I1/output/full/image_925.png,18.289318
232,../HiDream-I1/output/full/image_926.png,18.577148
232,../HiDream-I1/output/full/image_927.png,18.370365
232,../HiDream-I1/output/full/image_928.png,18.20868
233,../HiDream-I1/output/full/image_929.png,25.024323
233,../HiDream-I1/output/full/image_930.png,25.300634
233,../HiDream-I1/output/full/image_931.png,24.450277
233,../HiDream-I1/output/full/image_932.png,24.678919
234,../HiDream-I1/output/full/image_933.png,22.90349
234,../HiDream-I1/output/full/image_934.png,22.824045
234,../HiDream-I1/output/full/image_935.png,23.29569
234,../HiDream-I1/output/full/image_936.png,23.004652
235,../HiDream-I1/output/full/image_937.png,20.71501
235,../HiDream-I1/output/full/image_938.png,20.844212
235,../HiDream-I1/output/full/image_939.png,20.791851
235,../HiDream-I1/output/full/image_940.png,20.941555
236,../HiDream-I1/output/full/image_941.png,20.800903
236,../HiDream-I1/output/full/image_942.png,20.503305
236,../HiDream-I1/output/full/image_943.png,20.550106
236,../HiDream-I1/output/full/image_944.png,20.416443
237,../HiDream-I1/output/full/image_945.png,24.36203
237,../HiDream-I1/output/full/image_946.png,23.90623
237,../HiDream-I1/output/full/image_947.png,24.235075
237,../HiDream-I1/output/full/image_948.png,24.579678
238,../HiDream-I1/output/full/image_949.png,21.499361
238,../HiDream-I1/output/full/image_950.png,21.868128
238,../HiDream-I1/output/full/image_951.png,22.781807
238,../HiDream-I1/output/full/image_952.png,21.867641
239,../HiDream-I1/output/full/image_953.png,21.421385
239,../HiDream-I1/output/full/image_954.png,21.782707
239,../HiDream-I1/output/full/image_955.png,22.344456
239,../HiDream-I1/output/full/image_956.png,21.77754
240,../HiDream-I1/output/full/image_957.png,22.835295
240,../HiDream-I1/output/full/image_958.png,22.997149
240,../HiDream-I1/output/full/image_959.png,23.208448
240,../HiDream-I1/output/full/image_960.png,23.277714
241,../HiDream-I1/output/full/image_961.png,22.68484
241,../HiDream-I1/output/full/image_962.png,21.34557
241,../HiDream-I1/output/full/image_963.png,22.141148
241,../HiDream-I1/output/full/image_964.png,22.031897
242,../HiDream-I1/output/full/image_965.png,20.68927
242,../HiDream-I1/output/full/image_966.png,20.008265
242,../HiDream-I1/output/full/image_967.png,20.606567
242,../HiDream-I1/output/full/image_968.png,20.43135
243,../HiDream-I1/output/full/image_969.png,22.491518
243,../HiDream-I1/output/full/image_970.png,22.957235
243,../HiDream-I1/output/full/image_971.png,22.411722
243,../HiDream-I1/output/full/image_972.png,22.382711
244,../HiDream-I1/output/full/image_973.png,22.304718
244,../HiDream-I1/output/full/image_974.png,22.354946
244,../HiDream-I1/output/full/image_975.png,21.889372
244,../HiDream-I1/output/full/image_976.png,22.049755
245,../HiDream-I1/output/full/image_977.png,25.721067
245,../HiDream-I1/output/full/image_978.png,25.279228
245,../HiDream-I1/output/full/image_979.png,25.450956
245,../HiDream-I1/output/full/image_980.png,25.914165
246,../HiDream-I1/output/full/image_981.png,23.72024
246,../HiDream-I1/output/full/image_982.png,23.678596
246,../HiDream-I1/output/full/image_983.png,23.17137
246,../HiDream-I1/output/full/image_984.png,23.356955
247,../HiDream-I1/output/full/image_985.png,22.323055
247,../HiDream-I1/output/full/image_986.png,23.314445
247,../HiDream-I1/output/full/image_987.png,22.947815
247,../HiDream-I1/output/full/image_988.png,23.176847
248,../HiDream-I1/output/full/image_989.png,24.007364
248,../HiDream-I1/output/full/image_990.png,23.967636
248,../HiDream-I1/output/full/image_991.png,24.11453
248,../HiDream-I1/output/full/image_992.png,24.25625
249,../HiDream-I1/output/full/image_993.png,22.061487
249,../HiDream-I1/output/full/image_994.png,20.99132
249,../HiDream-I1/output/full/image_995.png,22.011791
249,../HiDream-I1/output/full/image_996.png,21.834995
250,../HiDream-I1/output/full/image_997.png,20.692772
250,../HiDream-I1/output/full/image_998.png,20.721611
250,../HiDream-I1/output/full/image_999.png,20.54894
250,../HiDream-I1/output/full/image_1000.png,20.499886
